Mach,CD Power-On
2.98,0.245928895
2.99,0.245348787
3,0.24477156
3.01,0.244135201
3.02,0.243559561
3.03,0.242986793
3.04,0.242416862
3.05,0.241849752
3.06,0.241285435
3.07,0.240723919
3.08,0.240165163
3.09,0.239609165
3.1,0.239055896
3.11,0.238505361
3.12,0.237957519
3.13,0.237412372
3.14,0.236869901
3.15,0.23633009
3.16,0.235792901
3.17,0.235258354
3.18,0.234726403
3.19,0.234197063
3.2,0.233670281
3.21,0.23314607
3.22,0.232624415
3.23,0.232105287
3.24,0.231588673
3.25,0.231074568
3.26,0.230562949
3.27,0.230053815
3.28,0.229547112
3.29,0.229042857
3.3,0.228541037
3.31,0.228044489
3.32,0.227548705
3.33,0.227055342
3.34,0.226564354
3.35,0.226075758
3.36,0.225589529
3.37,0.225105661
3.38,0.224624102
3.39,0.224144879
3.4,0.223667978
3.41,0.223193362
3.42,0.222721032
3.43,0.22225096
3.44,0.221783164
3.45,0.221317605
3.46,0.220854265
3.47,0.220393145
3.48,0.219934242
3.49,0.219477522
3.5,0.219022984
3.51,0.218570602
3.52,0.218120383
3.53,0.217672299
3.54,0.217226336
3.55,0.216782503
3.56,0.216340758
3.57,0.215901103
3.58,0.21546353
3.59,0.21502803
3.6,0.214594574
3.61,0.214163156
3.62,0.21373379
3.63,0.213306408
3.64,0.212881047
3.65,0.212457674
3.66,0.212036284
3.67,0.211616863
3.68,0.211199398
3.69,0.210783889
3.7,0.210370312
3.71,0.20995865
3.72,0.209548918
3.73,0.209141063
3.74,0.208735112
3.75,0.208331033
3.76,0.207928818
3.77,0.207528458
3.78,0.207129955
3.79,0.206733269
3.8,0.206338403
3.81,0.205945368
3.82,0.205554127
3.83,0.20516467
3.84,0.204776994
3.85,0.204391089
3.86,0.203973189
3.87,0.20355704
3.88,0.203142632
3.89,0.202729937
3.9,0.202318968
3.91,0.201909707
3.92,0.201502152
3.93,0.201096259
3.94,0.20069204
3.95,0.200289497
3.96,0.199888601
3.97,0.199489338
3.98,0.199091719
3.99,0.198695734
4,0.198301353
4.01,0.197933398
4.02,0.197567037
4.03,0.197202226
4.04,0.196838991
4.05,0.196477297
4.06,0.196117474
4.07,0.195750351
4.08,0.195384735
4.09,0.195020646
4.1,0.194658038
4.11,0.194296915
4.12,0.193937291
4.13,0.193579117
4.14,0.19322242
4.15,0.192867175
4.16,0.192513372
4.17,0.192161017
4.18,0.191810082
4.19,0.191460569
4.2,0.191112474
4.21,0.19076578
4.22,0.190420482
4.23,0.190076569
4.24,0.189734045
4.25,0.18939287
4.26,0.189053079
4.27,0.188714641
4.28,0.18837755
4.29,0.188041791
4.3,0.187707365
4.31,0.187374269
4.32,0.187042471
4.33,0.186711984
4.34,0.186382807
4.35,0.186054913
4.36,0.185728297
4.37,0.185402954
4.38,0.185078886
4.39,0.184764222
4.4,0.184469465
4.41,0.184175408
4.42,0.183882054
4.43,0.183589417
4.44,0.183297454
4.45,0.183006181
4.46,0.182715596
4.47,0.18242571
4.48,0.182136488
4.49,0.181847949
4.5,0.181560072
4.51,0.181272868
4.52,0.180986335
4.53,0.180700464
4.54,0.180415241
4.55,0.180130684
4.56,0.179846756
4.57,0.179563493
4.58,0.179280864
4.59,0.178998876
4.6,0.178717528
4.61,0.178436806
4.62,0.178156715
4.63,0.177877238
4.64,0.177598392
4.65,0.177320165
4.66,0.17704254
4.67,0.176765528
4.68,0.176489137
4.69,0.176213324
4.7,0.175938126
4.71,0.175663518
4.72,0.175389493
4.73,0.175116056
4.74,0.174843214
4.75,0.174570956
4.76,0.174299247
4.77,0.174028126
4.78,0.173757578
4.79,0.173487579
4.8,0.173218153
4.81,0.172949277
4.82,0.172680947
4.83,0.172413179
4.84,0.172145951
4.85,0.171879259
4.86,0.171613113
4.87,0.171347498
4.88,0.171082409
4.89,0.170817851
4.9,0.170553811
4.91,0.170290289
4.92,0.170027287
4.93,0.169764798
4.94,0.169502797
4.95,0.16924133
4.96,0.168980337
4.97,0.168719859
4.98,0.168459854
4.99,0.168200356
5,0.167941322
5.01,0.167742147
5.02,0.167500073
5.03,0.167258773
5.04,0.167018223
5.05,0.166778431
5.06,0.166539399
5.07,0.166301096
5.08,0.166063544
5.09,0.165826719
5.1,0.165590605
5.11,0.165355231
5.12,0.165120563
5.13,0.164886588
5.14,0.16465333
5.15,0.164420763
5.16,0.164188882
5.17,0.163957691
5.18,0.163727171
5.19,0.163497328
5.2,0.163268152
5.21,0.163039632
5.22,0.162811776
5.23,0.162584561
5.24,0.162357986
5.25,0.162132051
5.26,0.161906741
5.27,0.161682059
5.28,0.161458002
5.29,0.161234557
5.3,0.161011712
5.31,0.160789488
5.32,0.160567856
5.33,0.160346814
5.34,0.160126352
5.35,0.159906485
5.36,0.159687174
5.37,0.159468453
5.38,0.159250277
5.39,0.159032678
5.4,0.15881563
5.41,0.15858494
5.42,0.158355029
5.43,0.158125765
5.44,0.157897176
5.45,0.157669233
5.46,0.157441939
5.47,0.157215277
5.48,0.156989257
5.49,0.156763846
5.5,0.156539059
5.51,0.156314892
5.52,0.15609132
5.53,0.155868351
5.54,0.155645976
5.55,0.155424189
5.56,0.155202985
5.57,0.154982351
5.58,0.154762286
5.59,0.154542793
5.6,0.154323851
5.61,0.154105462
5.62,0.153887614
5.63,0.153670311
5.64,0.153453538
5.65,0.153237293
5.66,0.15302156
5.67,0.152806345
5.68,0.152591645
5.69,0.152377444
5.7,0.152163737
5.71,0.151950532
5.72,0.151737801
5.73,0.151525562
5.74,0.151313793
5.75,0.151102481
5.76,0.150891643
5.77,0.150681268
5.78,0.150471332
5.79,0.150261844
5.8,0.150052809
5.81,0.149844198
5.82,0.149636011
5.83,0.149428254
5.84,0.149220918
5.85,0.149013995
5.86,0.148807478
5.87,0.148601354
5.88,0.148395636
5.89,0.148190301
5.9,0.147985355
5.91,0.147780796
5.92,0.147576596
5.93,0.147372784
5.94,0.147169312
5.95,0.146966209
5.96,0.146763463
5.97,0.146561066
5.98,0.146359003
5.99,0.146157294
6,0.14595589
6.01,0.145763211
6.02,0.145580535
6.03,0.145398384
6.04,0.145216764
6.05,0.145035659
6.06,0.144855079
6.07,0.144675041
6.08,0.144495504
6.09,0.14431647
6.1,0.144137963
6.11,0.143959965
6.12,0.143782472
6.13,0.143605484
6.14,0.143428986
6.15,0.143253003
6.16,0.14307751
6.17,0.142902522
6.18,0.142728022
6.19,0.14255401
6.2,0.142380486
6.21,0.142207444
6.22,0.142034888
6.23,0.14186282
6.24,0.141691226
6.25,0.141520109
6.26,0.141349459
6.27,0.141179294
6.28,0.141009594
6.29,0.140840367
6.3,0.140671598
6.31,0.140503292
6.32,0.140335438
6.33,0.140168055
6.34,0.140001135
6.35,0.13983466
6.36,0.139668633
6.37,0.139503058
6.38,0.139337941
6.39,0.139173264
6.4,0.139009028
6.41,0.138845241
6.42,0.138681881
6.43,0.138518965
6.44,0.138356488
6.45,0.138194452
6.46,0.13803284
6.47,0.137871656
6.48,0.137710905
6.49,0.137550567
6.5,0.137390669
6.51,0.137231189
6.52,0.137072131
6.53,0.136913478
6.54,0.136755253
6.55,0.136597441
6.56,0.136440044
6.57,0.136283044
6.58,0.136126469
6.59,0.135970289
6.6,0.135814521
6.61,0.135659154
6.62,0.135504187
6.63,0.135349621
6.64,0.135195449
6.65,0.135041677
6.66,0.134888294
6.67,0.13473531
6.68,0.134582716
6.69,0.134430502
6.7,0.13427869
6.71,0.134127254
6.72,0.133976204
6.73,0.133825546
6.74,0.133675254
6.75,0.133525345
6.76,0.133375809
6.77,0.133226652
6.78,0.133077868
6.79,0.132929457
6.8,0.132781411
6.81,0.132633744
6.82,0.132486438
6.83,0.132339491
6.84,0.132192919
6.85,0.132046696
6.86,0.131900848
6.87,0.131755355
6.88,0.13161021
6.89,0.131465433
6.9,0.131321001
6.91,0.131176922
6.92,0.131033202
6.93,0.130889828
6.94,0.130746809
6.95,0.130604136
6.96,0.130461797
6.97,0.130319812
6.98,0.130178165
6.99,0.130036852
7,0.129899988
7.01,0.129771986
7.02,0.129644377
7.03,0.129517174
7.04,0.129390361
7.05,0.129263944
7.06,0.129137923
7.07,0.129012293
7.08,0.128887049
7.09,0.128762195
7.1,0.128637721
7.11,0.128513644
7.12,0.128389945
7.13,0.128266622
7.14,0.128143684
7.15,0.128021119
7.16,0.127898924
7.17,0.127778081
7.18,0.1276581
7.19,0.127538497
7.2,0.127419261
7.21,0.127300388
7.22,0.127181881
7.23,0.127063746
7.24,0.126945973
7.25,0.12682856
7.26,0.126711506
7.27,0.12659481
7.28,0.126478471
7.29,0.126362487
7.3,0.126246867
7.31,0.12613159
7.32,0.126016665
7.33,0.125902091
7.34,0.125787855
7.35,0.125673978
7.36,0.125560447
7.37,0.125447243
7.38,0.125334394
7.39,0.125221897
7.4,0.125109723
7.41,0.124997891
7.42,0.124886399
7.43,0.124775233
7.44,0.124664407
7.45,0.124553909
7.46,0.124443742
7.47,0.124333903
7.48,0.124224395
7.49,0.124115222
7.5,0.124006358
7.51,0.123891125
7.52,0.123776234
7.53,0.123661702
7.54,0.123547519
7.55,0.123433684
7.56,0.123320206
7.57,0.123207072
7.58,0.123094282
7.59,0.122981845
7.6,0.122869741
7.61,0.122757985
7.62,0.122646568
7.63,0.122535491
7.64,0.122424748
7.65,0.122314352
7.66,0.12220428
7.67,0.122094541
7.68,0.121985125
7.69,0.121876049
7.7,0.121767301
7.71,0.121658893
7.72,0.121550793
7.73,0.121443027
7.74,0.121335578
7.75,0.12122846
7.76,0.121121658
7.77,0.121015177
7.78,0.120909006
7.79,0.120803154
7.8,0.12069762
7.81,0.120592405
7.82,0.120487505
7.83,0.120382912
7.84,0.12027863
7.85,0.120174652
7.86,0.120070986
7.87,0.11996762
7.88,0.119864575
7.89,0.119761819
7.9,0.119659379
7.91,0.119557226
7.92,0.119455387
7.93,0.119353826
7.94,0.119252585
7.95,0.119151639
7.96,0.119050973
7.97,0.118950619
7.98,0.118850543
7.99,0.118750776
8,0.118651276
8.01,0.118552081
8.02,0.118453163
8.03,0.118354551
8.04,0.118256209
8.05,0.118158163
8.06,0.118060386
8.07,0.117962902
8.08,0.117865695
8.09,0.117768777
8.1,0.117672128
8.11,0.117575765
8.12,0.117479668
8.13,0.117383855
8.14,0.117288317
8.15,0.117193052
8.16,0.11709805
8.17,0.117003338
8.18,0.116908885
8.19,0.116814702
8.2,0.116720788
8.21,0.116627141
8.22,0.116533762
8.23,0.116440639
8.24,0.116347789
8.25,0.116255194
8.26,0.116162871
8.27,0.116070799
8.28,0.115979003
8.29,0.115887445
8.3,0.115796166
8.31,0.115705116
8.32,0.115614355
8.33,0.115523819
8.34,0.11543356
8.35,0.115343538
8.36,0.115253779
8.37,0.115164256
8.38,0.115074994
8.39,0.114985983
8.4,0.114897216
8.41,0.114808706
8.42,0.114720416
8.43,0.114632397
8.44,0.114544607
8.45,0.114457069
8.46,0.114369761
8.47,0.114282719
8.48,0.114195891
8.49,0.114109317
8.5,0.114022975
8.51,0.113936877
8.52,0.113851
8.53,0.113765384
8.54,0.113679978
8.55,0.113594821
8.56,0.113509892
8.57,0.113425203
8.58,0.11334073
8.59,0.113256502
8.6,0.11317249
8.61,0.113088725
8.62,0.113005182
8.63,0.112921853
8.64,0.112838765
8.65,0.112755892
8.66,0.112673248
8.67,0.112590825
8.68,0.112508631
8.69,0.112426659
8.7,0.112344902
8.71,0.112263362
8.72,0.112182049
8.73,0.112100946
8.74,0.112020074
8.75,0.111939408
8.76,0.111858967
8.77,0.111778728
8.78,0.111698714
8.79,0.111618909
8.8,0.111539325
8.81,0.111459944
8.82,0.111380784
8.83,0.11130183
8.84,0.111223077
8.85,0.111144548
8.86,0.111066211
8.87,0.110988097
8.88,0.110910181
8.89,0.110832469
8.9,0.110754963
8.91,0.11067767
8.92,0.110600571
8.93,0.110523682
8.94,0.110446991
8.95,0.110370507
8.96,0.110294214
8.97,0.110218129
8.98,0.110142239
8.99,0.110066554
9,0.109991057
9.01,0.109915759
9.02,0.109840656
9.03,0.109765762
9.04,0.109691043
9.05,0.109616538
9.06,0.109542228
9.07,0.109468094
9.08,0.109394162
9.09,0.109320412
9.1,0.109246863
9.11,0.109173498
9.12,0.109100323
9.13,0.109027337
9.14,0.108954544
9.15,0.108881928
9.16,0.10880951
9.17,0.108737261
9.18,0.108665219
9.19,0.108593345
9.2,0.108521666
9.21,0.108450163
9.22,0.108378855
9.23,0.108307713
9.24,0.108236764
9.25,0.108165988
9.26,0.108095396
9.27,0.108024984
9.28,0.107954746
9.29,0.1078847
9.3,0.107814813
9.31,0.107745116
9.32,0.107675589
9.33,0.107606241
9.34,0.107537063
9.35,0.107468061
9.36,0.107399238
9.37,0.107330591
9.38,0.107262101
9.39,0.107193796
9.4,0.107125658
9.41,0.107057693
9.42,0.106989893
9.43,0.106922268
9.44,0.106854804
9.45,0.106787525
9.46,0.106720397
9.47,0.10665345
9.48,0.106586656
9.49,0.106520042
9.5,0.106453589
9.51,0.106387294
9.52,0.106321171
9.53,0.106255204
9.54,0.106189406
9.55,0.106123766
9.56,0.106058303
9.57,0.105992988
9.58,0.105927837
9.59,0.105862844
9.6,0.105798017
9.61,0.105733343
9.62,0.105668834
9.63,0.105604467
9.64,0.105540273
9.65,0.105476237
9.66,0.105412359
9.67,0.105348625
9.68,0.105285063
9.69,0.105221641
9.7,0.10515838
9.71,0.105095279
9.72,0.105032318
9.73,0.104969526
9.74,0.104906862
9.75,0.104844376
9.76,0.104782019
9.77,0.10471984
9.78,0.104657787
9.79,0.104595891
9.8,0.104534143
9.81,0.104472557
9.82,0.104411099
9.83,0.104349805
9.84,0.104288644
9.85,0.104227649
9.86,0.104166786
9.87,0.104106076
9.88,0.104045499
9.89,0.103985085
9.9,0.103924804
9.91,0.103864671
9.92,0.103804672
9.93,0.10374483
9.94,0.103685131
9.95,0.103625562
9.96,0.10356614
9.97,0.103506858
9.98,0.103447725
9.99,0.10338872
10,0.103329862
10.01,0.103308418
10.02,0.10328489
10.03,0.103261417
10.04,0.10323801
10.05,0.103214646
10.06,0.103191357
10.07,0.103168101
10.08,0.103144918
10.09,0.10312178
10.1,0.103098705
10.11,0.103075675
10.12,0.103052706
10.13,0.103029791
10.14,0.103006938
10.15,0.102984131
10.16,0.102961372
10.17,0.102938679
10.18,0.102916026
10.19,0.102893437
10.2,0.102870898
10.21,0.102848414
10.22,0.102825969
10.23,0.102803597
10.24,0.102781267
10.25,0.102758987
10.26,0.102736758
10.27,0.102714592
10.28,0.102692467
10.29,0.102670401
10.3,0.102648376
10.31,0.102626414
10.32,0.102604491
10.33,0.102582627
10.34,0.102560814
10.35,0.102539053
10.36,0.10251733
10.37,0.102495668
10.38,0.102474054
10.39,0.102452491
10.4,0.102430978
10.41,0.102409503
10.42,0.102388097
10.43,0.102366721
10.44,0.102345405
10.45,0.102324136
10.46,0.102302916
10.47,0.102281734
10.48,0.102260614
10.49,0.102239539
10.5,0.102218513
10.51,0.102197524
10.52,0.102176595
10.53,0.102155702
10.54,0.102134867
10.55,0.10211407
10.56,0.102093322
10.57,0.102072621
10.58,0.102051976
10.59,0.102031378
10.6,0.102010808
10.61,0.101990293
10.62,0.101969827
10.63,0.101949408
10.64,0.101929024
10.65,0.101908698
10.66,0.101888407
10.67,0.101868173
10.68,0.101847974
10.69,0.101827823
10.7,0.101807717
10.71,0.101787666
10.72,0.101767641
10.73,0.101747673
10.74,0.101727737
10.75,0.10170786
10.76,0.101688007
10.77,0.101668218
10.78,0.101648455
10.79,0.101628758
10.8,0.101609085
10.81,0.101589466
10.82,0.101569893
10.83,0.101550343
10.84,0.101530858
10.85,0.101511397
10.86,0.101491992
10.87,0.101472618
10.88,0.1014533
10.89,0.101434005
10.9,0.101414775
10.91,0.101395568
10.92,0.101376414
10.93,0.101357294
10.94,0.101338218
10.95,0.101319184
10.96,0.101300194
10.97,0.101281236
10.98,0.101262323
10.99,0.101243452
11,0.101224623
11.01,0.101205827
11.02,0.101187083
11.03,0.101168372
11.04,0.101149705
11.05,0.101131077
11.06,0.101112483
11.07,0.101093933
11.08,0.101075413
11.09,0.101056954
11.1,0.101038507
11.11,0.101020124
11.12,0.10100176
11.13,0.100983448
11.14,0.100965169
11.15,0.100946932
11.16,0.100928724
11.17,0.100910568
11.18,0.100892442
11.19,0.100874358
11.2,0.100856305
11.21,0.100838302
11.22,0.100820329
11.23,0.100802399
11.24,0.100784499
11.25,0.100766639
11.26,0.100748817
11.27,0.100731028
11.28,0.10071329
11.29,0.10069557
11.3,0.100677901
11.31,0.100660262
11.32,0.100642662
11.33,0.100625091
11.34,0.100607571
11.35,0.100590069
11.36,0.10057262
11.37,0.100555197
11.38,0.100537814
11.39,0.100520461
11.4,0.100503157
11.41,0.100485872
11.42,0.100468634
11.43,0.100451418
11.44,0.10043426
11.45,0.10041712
11.46,0.100400018
11.47,0.100385123
11.48,0.100370656
11.49,0.100356217
11.5,0.100341804
11.51,0.100327441
11.52,0.100313096
11.53,0.1002988
11.54,0.100284521
11.55,0.1002703
11.56,0.100256087
11.57,0.100241923
11.58,0.100227795
11.59,0.100213694
11.6,0.100199622
11.61,0.100185597
11.62,0.100171589
11.63,0.100157629
11.64,0.100143685
11.65,0.100129799
11.66,0.10011592
11.67,0.100102099
11.68,0.100088292
11.69,0.100074525
11.7,0.100060795
11.71,0.100047078
11.72,0.10003341
11.73,0.100019769
11.74,0.100006164
11.75,0.099992584
11.76,0.099979051
11.77,0.099965536
11.78,0.099952055
11.79,0.099938601
11.8,0.099925193
11.81,0.099911801
11.82,0.099898455
11.83,0.099885124
11.84,0.099871839
11.85,0.099858569
11.86,0.099845347
11.87,0.099832138
11.88,0.099818976
11.89,0.099805838
11.9,0.099792736
11.91,0.099779649
11.92,0.099766608
11.93,0.0997536
11.94,0.099740611
11.95,0.099727664
11.96,0.099714731
11.97,0.099701846
11.98,0.099688974
11.99,0.099676147
12,0.099663334
12.01,0.099650566
12.02,0.099637811
12.03,0.099625093
12.04,0.099612408
12.05,0.099599748
12.06,0.099587122
12.07,0.099574519
12.08,0.099561951
12.09,0.099549408
12.1,0.099536897
12.11,0.099524411
12.12,0.099511948
12.13,0.099499529
12.14,0.099487134
12.15,0.099474765
12.16,0.099462426
12.17,0.099450101
12.18,0.099437832
12.19,0.099425564
12.2,0.09941334
12.21,0.09940114
12.22,0.099388961
12.23,0.099376818
12.24,0.099364697
12.25,0.09935261
12.26,0.099340543
12.27,0.09932851
12.28,0.099316501
12.29,0.099304524
12.3,0.099292569
12.31,0.099280638
12.32,0.09926875
12.33,0.099256874
12.34,0.09924503
12.35,0.099233209
12.36,0.09922142
12.37,0.099209662
12.38,0.099197918
12.39,0.099186216
12.4,0.099174526
12.41,0.099162867
12.42,0.09915123
12.43,0.099139626
12.44,0.099128045
12.45,0.099116495
12.46,0.099104965
12.47,0.099093459
12.48,0.099081984
12.49,0.09907054
12.5,0.099059108
12.51,0.099047718
12.52,0.099036338
12.53,0.09902499
12.54,0.099013665
12.55,0.099002379
12.56,0.098991095
12.57,0.098979853
12.58,0.098968642
12.59,0.098957439
12.6,0.09894627
12.61,0.098935122
12.62,0.098924004
12.63,0.098912907
12.64,0.098901831
12.65,0.098890787
12.66,0.098879772
12.67,0.098868768
12.68,0.098857792
12.69,0.098846841
12.7,0.098835918
12.71,0.098825016
12.72,0.098814143
12.73,0.098803282
12.74,0.098792462
12.75,0.09878165
12.76,0.098770879
12.77,0.098760118
12.78,0.098749387
12.79,0.098738677
12.8,0.098727995
12.81,0.098717336
12.82,0.098706694
12.83,0.098696084
12.84,0.098685493
12.85,0.09867492
12.86,0.098664379
12.87,0.098653857
12.88,0.098643352
12.89,0.098632889
12.9,0.098622426
12.91,0.098612001
12.92,0.098601596
12.93,0.09859121
12.94,0.098580855
12.95,0.098570517
12.96,0.098560199
12.97,0.098549908
12.98,0.098539629
12.99,0.098529388
13,0.098519157
13.01,0.098508962
13.02,0.098498789
13.03,0.098488624
13.04,0.098478486
13.05,0.098468369
13.06,0.09845828
13.07,0.098448209
13.08,0.098438168
13.09,0.098428134
13.1,0.098418139
13.11,0.098408142
13.12,0.098398185
13.13,0.098388245
13.14,0.098378333
13.15,0.098368432
13.16,0.098358567
13.17,0.09834871
13.18,0.098338872
13.19,0.09832906
13.2,0.098319279
13.21,0.098309505
13.22,0.098299758
13.23,0.098290031
13.24,0.098280329
13.25,0.098270647
13.26,0.098260981
13.27,0.098251345
13.28,0.098241715
13.29,0.098232124
13.3,0.09822254
13.31,0.098212984
13.32,0.098203445
13.33,0.098193922
13.34,0.098184429
13.35,0.098174952
13.36,0.098165495
13.37,0.098156052
13.38,0.098146637
13.39,0.09813724
13.4,0.098127861
13.41,0.098118507
13.42,0.098109172
13.43,0.098099861
13.44,0.098090561
13.45,0.098081285
13.46,0.098072028
13.47,0.098062786
13.48,0.098053574
13.49,0.098044376
13.5,0.098035206
13.51,0.098026043
13.52,0.098016905
13.53,0.098007785
13.54,0.097998693
13.55,0.097989604
13.56,0.097980544
13.57,0.097971501
13.58,0.097962484
13.59,0.097953472
13.6,0.097944497
13.61,0.09793553
13.62,0.097926587
13.63,0.097917653
13.64,0.097908753
13.65,0.09789986
13.66,0.097890993
13.67,0.097882132
13.68,0.097873306
13.69,0.097864499
13.7,0.097855697
13.71,0.097846929
13.72,0.097838158
13.73,0.097829424
13.74,0.097820705
13.75,0.097812002
13.76,0.097803315
13.77,0.097794652
13.78,0.097786008
13.79,0.097777376
13.8,0.097768761
13.81,0.097760172
13.82,0.097751601
13.83,0.097743043
13.84,0.0977345
13.85,0.097725983
13.86,0.097717471
13.87,0.097708996
13.88,0.097700525
13.89,0.09769208
13.9,0.09768365
13.91,0.097675225
13.92,0.097666835
13.93,0.09765845
13.94,0.097650093
13.95,0.097641747
13.96,0.09763343
13.97,0.097625114
13.98,0.097616826
13.99,0.097608542
14,0.097600292
14.01,0.097592048
14.02,0.097583829
14.03,0.097575625
14.04,0.097567435
14.05,0.09755926
14.06,0.09755111
14.07,0.097542974
14.08,0.097534854
14.09,0.097526748
14.1,0.097518665
14.11,0.09751059
14.12,0.097502538
14.13,0.097494509
14.14,0.097486485
14.15,0.097478487
14.16,0.097470503
14.17,0.097462531
14.18,0.097454576
14.19,0.097446645
14.2,0.097438717
14.21,0.097430813
14.22,0.097422924
14.23,0.097415061
14.24,0.097407201
14.25,0.097399364
14.26,0.097391542
14.27,0.097383743
14.28,0.09737595
14.29,0.09736818
14.3,0.097360422
14.31,0.097352679
14.32,0.097344952
14.33,0.097336696
14.34,0.097326729
14.35,0.097316766
14.36,0.097306837
14.37,0.097296912
14.38,0.097287011
14.39,0.097277114
14.4,0.09726724
14.41,0.097257383
14.42,0.097247547
14.43,0.097237716
14.44,0.09722791
14.45,0.097218117
14.46,0.097208338
14.47,0.097198571
14.48,0.09718883
14.49,0.097179103
14.5,0.097169387
14.51,0.097159688
14.52,0.09715001
14.53,0.097140327
14.54,0.097130689
14.55,0.097121042
14.56,0.097111429
14.57,0.097101821
14.58,0.097092235
14.59,0.097082664
14.6,0.097073095
14.61,0.097063559
14.62,0.097054017
14.63,0.097044509
14.64,0.097035014
14.65,0.097025532
14.66,0.097016053
14.67,0.097006608
14.68,0.096997166
14.69,0.096987746
14.7,0.096978331
14.71,0.096968939
14.72,0.096959557
14.73,0.096950203
14.74,0.096940849
14.75,0.096931518
14.76,0.096922191
14.77,0.096912886
14.78,0.096903604
14.79,0.096894325
14.8,0.09688507
14.81,0.096875817
14.82,0.096866596
14.83,0.096857369
14.84,0.096848175
14.85,0.096838982
14.86,0.096829814
14.87,0.096820649
14.88,0.096811504
14.89,0.096802373
14.9,0.096793264
14.91,0.096784159
14.92,0.096775076
14.93,0.096765994
14.94,0.096756935
14.95,0.09674789
14.96,0.096738866
14.97,0.096729845
14.98,0.096720847
14.99,0.096711851
15,0.096702877
15.01,0.096693926
15.02,0.096684977
15.03,0.09667604
15.04,0.096667125
15.05,0.096658222
15.06,0.096649323
15.07,0.096640454
15.08,0.096631589
15.09,0.096622734
15.1,0.096613893
15.11,0.096605073
15.12,0.096596266
15.13,0.09658747
15.14,0.096578687
15.15,0.096569915
15.16,0.096561166
15.17,0.096552428
15.18,0.096543692
15.19,0.096534978
15.2,0.096526276
15.21,0.096517586
15.22,0.096508918
15.23,0.096500252
15.24,0.096491607
15.25,0.096482973
15.26,0.096474352
15.27,0.096465742
15.28,0.096457155
15.29,0.096448568
15.3,0.096440003
15.31,0.09643144
15.32,0.096422899
15.33,0.096414369
15.34,0.096405851
15.35,0.096397354
15.36,0.096388858
15.37,0.096380384
15.38,0.096371921
15.39,0.09636346
15.4,0.096355021
15.41,0.096346592
15.42,0.096338185
15.43,0.096329779
15.44,0.096321395
15.45,0.096313022
15.46,0.096304649
15.47,0.096296309
15.48,0.09628797
15.49,0.096279642
15.5,0.096271324
15.51,0.096263029
15.52,0.096254743
15.53,0.09624647
15.54,0.096238198
15.55,0.096229955
15.56,0.096221716
15.57,0.096213485
15.58,0.096205267
15.59,0.09619707
15.6,0.096188883
15.61,0.096180707
15.62,0.096172543
15.63,0.096164389
15.64,0.096156245
15.65,0.096148123
15.66,0.096140003
15.67,0.096131901
15.68,0.096123811
15.69,0.096115733
15.7,0.096107663
15.71,0.096099606
15.72,0.09609157
15.73,0.096083534
15.74,0.096075509
15.75,0.096067501
15.76,0.096059508
15.77,0.096051525
15.78,0.096043542
15.79,0.096035601
15.8,0.096027646
15.81,0.096019705
15.82,0.096011775
15.83,0.096003865
15.84,0.095995961
15.85,0.095988072
15.86,0.095980185
15.87,0.095972336
15.88,0.095964468
15.89,0.095956628
15.9,0.0959488
15.91,0.095940973
15.92,0.095933166
15.93,0.095925361
15.94,0.095917581
15.95,0.095909805
15.96,0.09590204
15.97,0.095894284
15.98,0.095886549
15.99,0.09587882
16,0.095871095
16.01,0.09586338
16.02,0.095855696
16.03,0.095848007
16.04,0.095840333
16.05,0.095832669
16.06,0.095825024
16.07,0.09581738
16.08,0.095809742
16.09,0.095802127
16.1,0.095794532
16.11,0.095786928
16.12,0.095779343
16.13,0.095771775
16.14,0.095764209
16.15,0.095756654
16.16,0.095749109
16.17,0.095741593
16.18,0.095734064
16.19,0.095726558
16.2,0.095719053
16.21,0.095711576
16.22,0.095704099
16.23,0.095696628
16.24,0.095689172
16.25,0.095681733
16.26,0.095674305
16.27,0.095666874
16.28,0.095659454
16.29,0.095652065
16.3,0.095644676
16.31,0.095637285
16.32,0.095629911
16.33,0.09562257
16.34,0.095615219
16.35,0.095607877
16.36,0.095600554
16.37,0.095593238
16.38,0.095585925
16.39,0.09557863
16.4,0.095571345
16.41,0.095564069
16.42,0.095556801
16.43,0.095549543
16.44,0.095542316
16.45,0.095535078
16.46,0.095527849
16.47,0.095520627
16.48,0.095513437
16.49,0.095506245
16.5,0.095499053
16.51,0.095491878
16.52,0.095484723
16.53,0.095477569
16.54,0.095470425
16.55,0.095463299
16.56,0.09545617
16.57,0.095449061
16.58,0.095441953
16.59,0.095434874
16.6,0.095427779
16.61,0.095420708
16.62,0.095413647
16.63,0.095406603
16.64,0.095399558
16.65,0.09539252
16.66,0.095385493
16.67,0.095378496
16.68,0.095371488
16.69,0.095364497
16.7,0.095357504
16.71,0.095350543
16.72,0.09534357
16.73,0.095336625
16.74,0.09532967
16.75,0.09532274
16.76,0.095315813
16.77,0.095308904
16.78,0.095302004
16.79,0.095295099
16.8,0.095288217
16.81,0.095281334
16.82,0.095274479
16.83,0.095267622
16.84,0.095260771
16.85,0.095253922
16.86,0.095247102
16.87,0.095240279
16.88,0.095233476
16.89,0.095226669
16.9,0.095219883
16.91,0.095213106
16.92,0.095206326
16.93,0.095199555
16.94,0.095192811
16.95,0.095186067
16.96,0.095179333
16.97,0.095172607
16.98,0.095165899
