Mach,CD Power-Off
2.96,0.27759438
2.97,0.27682278
2.98,0.276054193
2.99,0.275288504
3,0.274525696
3.01,0.273794179
3.02,0.27312338
3.03,0.272455453
3.04,0.271790364
3.05,0.271128095
3.06,0.270468619
3.07,0.269811943
3.08,0.269158028
3.09,0.268506872
3.1,0.267858444
3.11,0.267212751
3.12,0.26656975
3.13,0.265929444
3.14,0.265291813
3.15,0.264656843
3.16,0.264024496
3.17,0.26339479
3.18,0.26276768
3.19,0.262143181
3.2,0.26152124
3.21,0.260901871
3.22,0.260285057
3.23,0.25967077
3.24,0.259058997
3.25,0.258449733
3.26,0.257842955
3.27,0.257238663
3.28,0.2566368
3.29,0.256037387
3.3,0.255440408
3.31,0.254848701
3.32,0.254257758
3.33,0.253669236
3.34,0.253083089
3.35,0.252499335
3.36,0.251917946
3.37,0.25133892
3.38,0.250762202
3.39,0.25018782
3.4,0.24961576
3.41,0.249045986
3.42,0.248478497
3.43,0.247913266
3.44,0.247350311
3.45,0.246789593
3.46,0.246231094
3.47,0.245674816
3.48,0.245120754
3.49,0.244568875
3.5,0.244019177
3.51,0.243471637
3.52,0.242926259
3.53,0.242383016
3.54,0.241841895
3.55,0.241302902
3.56,0.240765999
3.57,0.240231184
3.58,0.239698453
3.59,0.239167794
3.6,0.238639179
3.61,0.238112602
3.62,0.237588077
3.63,0.237065536
3.64,0.236545016
3.65,0.236026484
3.66,0.235509936
3.67,0.234995356
3.68,0.234482732
3.69,0.233972064
3.7,0.233463328
3.71,0.232956508
3.72,0.232451617
3.73,0.231948603
3.74,0.231447493
3.75,0.230948255
3.76,0.230450882
3.77,0.229955363
3.78,0.2294617
3.79,0.228969856
3.8,0.228479831
3.81,0.227991637
3.82,0.227505237
3.83,0.227020622
3.84,0.226537786
3.85,0.226056722
3.86,0.225577407
3.87,0.225099844
3.88,0.22462402
3.89,0.22414991
3.9,0.223677526
3.91,0.22320685
3.92,0.22273788
3.93,0.222270572
3.94,0.221804938
3.95,0.22134098
3.96,0.220878669
3.97,0.22041799
3.98,0.219958957
3.99,0.219501556
4,0.21904576
4.01,0.21861639
4.02,0.218188613
4.03,0.217762387
4.04,0.217337737
4.05,0.216914628
4.06,0.21649339
4.07,0.216064853
4.08,0.215637821
4.09,0.215212317
4.1,0.214788294
4.11,0.214365756
4.12,0.213944717
4.13,0.213525128
4.14,0.213107016
4.15,0.212690356
4.16,0.212275138
4.17,0.211861367
4.18,0.211449017
4.19,0.211038089
4.2,0.210628579
4.21,0.21022047
4.22,0.209813757
4.23,0.209408429
4.24,0.209004489
4.25,0.2086019
4.26,0.208200694
4.27,0.207800841
4.28,0.207402334
4.29,0.20700516
4.3,0.206609319
4.31,0.206214808
4.32,0.205821595
4.33,0.205429693
4.34,0.205039101
4.35,0.204649792
4.36,0.20426176
4.37,0.203875003
4.38,0.20348952
4.39,0.203105295
4.4,0.202722315
4.41,0.202340573
4.42,0.201960068
4.43,0.201580812
4.44,0.201202756
4.45,0.200825912
4.46,0.200450275
4.47,0.200075851
4.48,0.199702601
4.49,0.199330541
4.5,0.198959646
4.51,0.198589922
4.52,0.198221365
4.53,0.197853962
4.54,0.197487693
4.55,0.197122574
4.56,0.196758565
4.57,0.196395697
4.58,0.196033937
4.59,0.195673287
4.6,0.195313743
4.61,0.194955287
4.62,0.194597921
4.63,0.194241626
4.64,0.193886412
4.65,0.193532266
4.66,0.193179169
4.67,0.192827126
4.68,0.192476143
4.69,0.192126174
4.7,0.191777252
4.71,0.191429349
4.72,0.191082455
4.73,0.190736571
4.74,0.190391704
4.75,0.190047836
4.76,0.18970493
4.77,0.189363025
4.78,0.189022098
4.79,0.188682127
4.8,0.188343129
4.81,0.18800508
4.82,0.187667973
4.83,0.187331821
4.84,0.186996599
4.85,0.1866623
4.86,0.186328932
4.87,0.185996477
4.88,0.185664926
4.89,0.185334283
4.9,0.185004532
4.91,0.184675669
4.92,0.184347695
4.93,0.184020599
4.94,0.183694354
4.95,0.183369004
4.96,0.183044485
4.97,0.182720837
4.98,0.182398014
4.99,0.182076049
5,0.181754895
5.01,0.181493947
5.02,0.181190441
5.03,0.180888051
5.04,0.180586749
5.05,0.18028654
5.06,0.179987424
5.07,0.179689369
5.08,0.179392394
5.09,0.179096472
5.1,0.178801584
5.11,0.17850776
5.12,0.178214961
5.13,0.177923172
5.14,0.177632415
5.15,0.177342662
5.16,0.177053907
5.17,0.17676615
5.18,0.176479371
5.19,0.176193574
5.2,0.175908746
5.21,0.175624874
5.22,0.175341965
5.23,0.175059994
5.24,0.174778956
5.25,0.17449885
5.26,0.174219661
5.27,0.173941386
5.28,0.173664024
5.29,0.173387558
5.3,0.173111975
5.31,0.172837293
5.32,0.172563482
5.33,0.172290537
5.34,0.172018449
5.35,0.171747228
5.36,0.171476834
5.37,0.171207299
5.38,0.170938577
5.39,0.170670698
5.4,0.170403635
5.41,0.170123191
5.42,0.169843787
5.43,0.16956529
5.44,0.169287724
5.45,0.169011059
5.46,0.168735298
5.47,0.168460421
5.48,0.168186436
5.49,0.167913309
5.5,0.167641053
5.51,0.167369663
5.52,0.167099111
5.53,0.166829405
5.54,0.166560533
5.55,0.16629249
5.56,0.166025266
5.57,0.165758848
5.58,0.165493234
5.59,0.165228426
5.6,0.164964399
5.61,0.164701156
5.62,0.164438682
5.63,0.16417698
5.64,0.163916035
5.65,0.16365584
5.66,0.163396381
5.67,0.163137661
5.68,0.162879675
5.69,0.162622408
5.7,0.162365851
5.71,0.162110012
5.72,0.161854861
5.73,0.161600415
5.74,0.161346651
5.75,0.161093555
5.76,0.160841141
5.77,0.160589397
5.78,0.160338299
5.79,0.160087854
5.8,0.159838065
5.81,0.159588903
5.82,0.159340366
5.83,0.159092458
5.84,0.158845171
5.85,0.158598494
5.86,0.158352419
5.87,0.158106932
5.88,0.157862044
5.89,0.157617733
5.9,0.157374001
5.91,0.157130846
5.92,0.15688824
5.93,0.156646209
5.94,0.156404705
5.95,0.156163756
5.96,0.155923347
5.97,0.155683471
5.98,0.15544411
5.99,0.155205285
6,0.154966945
6.01,0.154737508
6.02,0.154518252
6.03,0.154299697
6.04,0.154081849
6.05,0.15386469
6.06,0.15364823
6.07,0.153432484
6.08,0.15321741
6.09,0.153003009
6.1,0.152789305
6.11,0.152576278
6.12,0.152363923
6.13,0.152152238
6.14,0.15194121
6.15,0.151730859
6.16,0.151521163
6.17,0.151312133
6.18,0.151103753
6.19,0.150896021
6.2,0.150688936
6.21,0.150482492
6.22,0.15027669
6.23,0.150071534
6.24,0.149867007
6.25,0.149663111
6.26,0.149459836
6.27,0.149257199
6.28,0.149055179
6.29,0.148853782
6.3,0.148652995
6.31,0.148452819
6.32,0.148253243
6.33,0.148054286
6.34,0.147855938
6.35,0.147658181
6.36,0.147461017
6.37,0.147264449
6.38,0.147068482
6.39,0.146873097
6.4,0.146678295
6.41,0.146484083
6.42,0.146290438
6.43,0.146097375
6.44,0.145904891
6.45,0.145712984
6.46,0.145521638
6.47,0.145330856
6.48,0.145140642
6.49,0.144950976
6.5,0.144761883
6.51,0.144573341
6.52,0.144385353
6.53,0.144197901
6.54,0.144011007
6.55,0.143824656
6.56,0.14363885
6.57,0.143453569
6.58,0.14326884
6.59,0.143084633
6.6,0.142900964
6.61,0.142717822
6.62,0.142535204
6.63,0.142353112
6.64,0.142171536
6.65,0.141990483
6.66,0.141809941
6.67,0.14162992
6.68,0.141450409
6.69,0.141271397
6.7,0.141092907
6.71,0.140914912
6.72,0.140737421
6.73,0.140560438
6.74,0.140383938
6.75,0.140207937
6.76,0.140032425
6.77,0.139857405
6.78,0.139682873
6.79,0.139508827
6.8,0.139335259
6.81,0.139162183
6.82,0.138989577
6.83,0.138817443
6.84,0.138645793
6.85,0.138474603
6.86,0.138303896
6.87,0.138133653
6.88,0.137963865
6.89,0.137794553
6.9,0.137625693
6.91,0.137457292
6.92,0.137289354
6.93,0.137121868
6.94,0.136954842
6.95,0.136788265
6.96,0.136622126
6.97,0.136456443
6.98,0.1362912
6.99,0.136126393
7,0.135966135
7.01,0.135814841
7.02,0.135664039
7.03,0.135513743
7.04,0.135363935
7.05,0.135214622
7.06,0.135065803
7.07,0.134917471
7.08,0.134769623
7.09,0.13462226
7.1,0.134475374
7.11,0.13432898
7.12,0.134183058
7.13,0.134037607
7.14,0.133892634
7.15,0.133748127
7.16,0.133604083
7.17,0.133461484
7.18,0.133319838
7.19,0.133178661
7.2,0.133037942
7.21,0.132897677
7.22,0.132757867
7.23,0.132618518
7.24,0.13247962
7.25,0.132341172
7.26,0.132203169
7.27,0.132065612
7.28,0.131928499
7.29,0.131791828
7.3,0.131655607
7.31,0.131519814
7.32,0.131384458
7.33,0.131249539
7.34,0.131115042
7.35,0.130980987
7.36,0.130847363
7.37,0.130714147
7.38,0.13058137
7.39,0.130449027
7.4,0.130317089
7.41,0.130185574
7.42,0.130054479
7.43,0.129923792
7.44,0.129793524
7.45,0.129663664
7.46,0.129534214
7.47,0.129405171
7.48,0.129276538
7.49,0.129148317
7.5,0.129020483
7.51,0.128893067
7.52,0.128766037
7.53,0.12863941
7.54,0.128513177
7.55,0.128387334
7.56,0.128261891
7.57,0.128136837
7.58,0.128012169
7.59,0.127887897
7.6,0.127764001
7.61,0.127640494
7.62,0.127517371
7.63,0.127394627
7.64,0.127272261
7.65,0.127150282
7.66,0.127028669
7.67,0.126907431
7.68,0.126786556
7.69,0.126666062
7.7,0.126545937
7.71,0.126426192
7.72,0.126306796
7.73,0.126187772
7.74,0.126069107
7.75,0.125950812
7.76,0.125832873
7.77,0.125715293
7.78,0.125598064
7.79,0.125481191
7.8,0.125364676
7.81,0.125248518
7.82,0.125132714
7.83,0.125017254
7.84,0.124902144
7.85,0.124787376
7.86,0.124672958
7.87,0.124558877
7.88,0.124445154
7.89,0.124331757
7.9,0.124218713
7.91,0.124105994
7.92,0.123993625
7.93,0.123881571
7.94,0.123769873
7.95,0.123658505
7.96,0.123547454
7.97,0.123436751
7.98,0.123326361
7.99,0.123216316
8,0.123106573
8.01,0.12299717
8.02,0.12288808
8.03,0.12277933
8.04,0.122670885
8.05,0.122562769
8.06,0.122454959
8.07,0.122347474
8.08,0.122240302
8.09,0.122133452
8.1,0.122026904
8.11,0.121920677
8.12,0.121814749
8.13,0.121709137
8.14,0.121603835
8.15,0.121498838
8.16,0.121394136
8.17,0.121289758
8.18,0.121185672
8.19,0.121081888
8.2,0.120978404
8.21,0.12087522
8.22,0.120772337
8.23,0.120669741
8.24,0.12056745
8.25,0.120465444
8.26,0.120363743
8.27,0.120262325
8.28,0.120161212
8.29,0.12006037
8.3,0.119959836
8.31,0.119859563
8.32,0.119759609
8.33,0.119659911
8.34,0.11956052
8.35,0.119461396
8.36,0.119362565
8.37,0.119264
8.38,0.119165727
8.39,0.119067734
8.4,0.118970013
8.41,0.11887258
8.42,0.118775396
8.43,0.118678511
8.44,0.118581886
8.45,0.118485541
8.46,0.118389455
8.47,0.118293662
8.48,0.118198114
8.49,0.118102847
8.5,0.118007841
8.51,0.117913106
8.52,0.11781862
8.53,0.117724425
8.54,0.117630466
8.55,0.117536784
8.56,0.117443358
8.57,0.117350199
8.58,0.117257283
8.59,0.117164639
8.6,0.117072239
8.61,0.116980113
8.62,0.116888236
8.63,0.116796599
8.64,0.116705229
8.65,0.116614102
8.66,0.11652323
8.67,0.116432605
8.68,0.116342235
8.69,0.116252112
8.7,0.116162232
8.71,0.116072595
8.72,0.115983209
8.73,0.115894059
8.74,0.115805166
8.75,0.115716505
8.76,0.115628093
8.77,0.115539909
8.78,0.115451975
8.79,0.115364275
8.8,0.11527682
8.81,0.115189594
8.82,0.115102613
8.83,0.115015863
8.84,0.114929338
8.85,0.114843062
8.86,0.114757002
8.87,0.114671189
8.88,0.114585598
8.89,0.114500235
8.9,0.114415101
8.91,0.114330205
8.92,0.114245527
8.93,0.114161082
8.94,0.114076857
8.95,0.113992864
8.96,0.113909085
8.97,0.113825538
8.98,0.113742208
8.99,0.113659106
9,0.113576215
9.01,0.113493545
9.02,0.113411095
9.03,0.113328874
9.04,0.113246852
9.05,0.113165066
9.06,0.113083498
9.07,0.113002127
9.08,0.112920981
9.09,0.112840039
9.1,0.112759321
9.11,0.112678807
9.12,0.112598505
9.13,0.112518415
9.14,0.112438539
9.15,0.112358861
9.16,0.112279403
9.17,0.112200135
9.18,0.112121096
9.19,0.112042245
9.2,0.111963612
9.21,0.111885174
9.22,0.111806954
9.23,0.111728919
9.24,0.111651098
9.25,0.111573471
9.26,0.111496049
9.27,0.111418827
9.28,0.1113418
9.29,0.111264985
9.3,0.111188349
9.31,0.111111923
9.32,0.111035688
9.33,0.110959652
9.34,0.110883804
9.35,0.110808154
9.36,0.110732702
9.37,0.110657446
9.38,0.110582366
9.39,0.110507492
9.4,0.110432804
9.41,0.110358308
9.42,0.110283996
9.43,0.110209878
9.44,0.110135941
9.45,0.110062207
9.46,0.109988644
9.47,0.109915282
9.48,0.10984209
9.49,0.109769097
9.5,0.109696284
9.51,0.109623648
9.52,0.109551203
9.53,0.109478932
9.54,0.109406849
9.55,0.109334941
9.56,0.109263229
9.57,0.109191683
9.58,0.10912032
9.59,0.109049133
9.6,0.108978129
9.61,0.108907296
9.62,0.108836647
9.63,0.108766157
9.64,0.108695858
9.65,0.108625735
9.66,0.108555787
9.67,0.108486
9.68,0.108416403
9.69,0.108346964
9.7,0.108277702
9.71,0.108208619
9.72,0.108139692
9.73,0.108070952
9.74,0.108002356
9.75,0.107933956
9.76,0.107865701
9.77,0.107797641
9.78,0.107729725
9.79,0.107661982
9.8,0.107594403
9.81,0.107527004
9.82,0.107459748
9.83,0.107392674
9.84,0.107325748
9.85,0.107259005
9.86,0.10719241
9.87,0.107125986
9.88,0.107059709
9.89,0.106993612
9.9,0.106927663
9.91,0.10686188
9.92,0.106796245
9.93,0.106730784
9.94,0.106665482
9.95,0.106600325
9.96,0.106535332
9.97,0.106470493
9.98,0.10640582
9.99,0.106341289
10,0.106276921
10.01,0.106249983
10.02,0.106220977
10.03,0.10619204
10.04,0.106163184
10.05,0.106134388
10.06,0.10610568
10.07,0.106077021
10.08,0.106048451
10.09,0.106019939
10.1,0.105991506
10.11,0.105963133
10.12,0.105934835
10.13,0.105906606
10.14,0.105878455
10.15,0.105850363
10.16,0.105822334
10.17,0.105794386
10.18,0.105766492
10.19,0.105738676
10.2,0.105710926
10.21,0.105683243
10.22,0.105655616
10.23,0.105628074
10.24,0.105600589
10.25,0.105573168
10.26,0.105545812
10.27,0.105518533
10.28,0.105491309
10.29,0.105464158
10.3,0.105437062
10.31,0.105410042
10.32,0.105383075
10.33,0.105356182
10.34,0.105329352
10.35,0.105302588
10.36,0.105275876
10.37,0.105249238
10.38,0.105222663
10.39,0.10519615
10.4,0.105169702
10.41,0.105143305
10.42,0.10511699
10.43,0.105090719
10.44,0.10506452
10.45,0.105038381
10.46,0.105012305
10.47,0.10498628
10.48,0.104960329
10.49,0.104934437
10.5,0.104908607
10.51,0.104882826
10.52,0.104857117
10.53,0.104831459
10.54,0.104805871
10.55,0.104780333
10.56,0.104754857
10.57,0.10472944
10.58,0.104704092
10.59,0.104678803
10.6,0.104653555
10.61,0.104628375
10.62,0.104603255
10.63,0.104578196
10.64,0.104553182
10.65,0.10452824
10.66,0.104503344
10.67,0.104478519
10.68,0.104453739
10.69,0.10442902
10.7,0.104404358
10.71,0.104379763
10.72,0.104355205
10.73,0.104330718
10.74,0.104306273
10.75,0.104281899
10.76,0.104257561
10.77,0.104233299
10.78,0.104209074
10.79,0.104184928
10.8,0.104160816
10.81,0.10413677
10.82,0.104112782
10.83,0.104088828
10.84,0.104064951
10.85,0.104041109
10.86,0.104017334
10.87,0.103993602
10.88,0.103969938
10.89,0.103946307
10.9,0.103922752
10.91,0.103899232
10.92,0.103875776
10.93,0.103852365
10.94,0.103829009
10.95,0.103805706
10.96,0.103782457
10.97,0.103759252
10.98,0.103736102
10.99,0.103713006
11,0.103689962
11.01,0.103666962
11.02,0.103644026
11.03,0.103621133
11.04,0.103598294
11.05,0.103575505
11.06,0.10355276
11.07,0.10353007
11.08,0.103507421
11.09,0.103484843
11.1,0.103462288
11.11,0.103439807
11.12,0.103417355
11.13,0.103394966
11.14,0.10337262
11.15,0.103350326
11.16,0.103328072
11.17,0.10330588
11.18,0.103283728
11.19,0.103261628
11.2,0.103239569
11.21,0.103217571
11.22,0.103195613
11.23,0.103173707
11.24,0.103151842
11.25,0.103130025
11.26,0.103108258
11.27,0.103086533
11.28,0.10306487
11.29,0.103043233
11.3,0.103021657
11.31,0.103000122
11.32,0.102978635
11.33,0.102957186
11.34,0.102935799
11.35,0.102914439
11.36,0.102893142
11.37,0.10287188
11.38,0.102850668
11.39,0.102829495
11.4,0.102808381
11.41,0.102787295
11.42,0.102766265
11.43,0.102745267
11.44,0.102724336
11.45,0.102703433
11.46,0.102682577
11.47,0.102663937
11.48,0.102645733
11.49,0.102627568
11.5,0.102609438
11.51,0.102591366
11.52,0.102573322
11.53,0.102555336
11.54,0.102537376
11.55,0.102519483
11.56,0.102501607
11.57,0.102483788
11.58,0.102466015
11.59,0.102448278
11.6,0.102430578
11.61,0.102412934
11.62,0.102395317
11.63,0.102377756
11.64,0.102360219
11.65,0.10234275
11.66,0.102325295
11.67,0.102307908
11.68,0.102290544
11.69,0.102273228
11.7,0.102255957
11.71,0.102238709
11.72,0.102221516
11.73,0.102204361
11.74,0.102187249
11.75,0.102170172
11.76,0.102153149
11.77,0.102136152
11.78,0.102119199
11.79,0.10210228
11.8,0.102085416
11.81,0.102068577
11.82,0.10205179
11.83,0.102035029
11.84,0.10201832
11.85,0.102001636
11.86,0.101985006
11.87,0.101968398
11.88,0.101951846
11.89,0.101935325
11.9,0.101918849
11.91,0.101902395
11.92,0.101885996
11.93,0.101869637
11.94,0.101853306
11.95,0.101837024
11.96,0.101820764
11.97,0.10180456
11.98,0.101788376
11.99,0.101772246
12,0.101756138
12.01,0.101740083
12.02,0.101724048
12.03,0.101708057
12.04,0.101692108
12.05,0.101676191
12.06,0.101660315
12.07,0.101644472
12.08,0.101628669
12.09,0.1016129
12.1,0.10159717
12.11,0.101581472
12.12,0.101565806
12.13,0.101550191
12.14,0.101534607
12.15,0.101519056
12.16,0.101503544
12.17,0.101488052
12.18,0.101472623
12.19,0.101457204
12.2,0.101441835
12.21,0.101426498
12.22,0.101411189
12.23,0.101395923
12.24,0.101380687
12.25,0.101365491
12.26,0.101350324
12.27,0.101335197
12.28,0.101320101
12.29,0.101305044
12.3,0.101290017
12.31,0.10127502
12.32,0.101260074
12.33,0.101245146
12.34,0.101230258
12.35,0.101215399
12.36,0.10120058
12.37,0.101185799
12.38,0.101171038
12.39,0.101156327
12.4,0.101141634
12.41,0.101126979
12.42,0.101112353
12.43,0.101097767
12.44,0.10108321
12.45,0.101068691
12.46,0.1010542
12.47,0.101039739
12.48,0.101025315
12.49,0.101010929
12.5,0.100996563
12.51,0.100982244
12.52,0.100967942
12.53,0.10095368
12.54,0.100939445
12.55,0.100925258
12.56,0.100911079
12.57,0.100896948
12.58,0.100882854
12.59,0.100868776
12.6,0.100854738
12.61,0.100840726
12.62,0.100826752
12.63,0.100812805
12.64,0.100798885
12.65,0.100785004
12.66,0.100771159
12.67,0.10075733
12.68,0.100743536
12.69,0.100729773
12.7,0.100716044
12.71,0.100702343
12.72,0.100688677
12.73,0.10067503
12.74,0.100661428
12.75,0.100647842
12.76,0.100634303
12.77,0.10062078
12.78,0.100607293
12.79,0.100593834
12.8,0.100580408
12.81,0.100567011
12.82,0.100553638
12.83,0.100540302
12.84,0.100526992
12.85,0.100513705
12.86,0.100500457
12.87,0.100487234
12.88,0.100474034
12.89,0.100460881
12.9,0.100447734
12.91,0.100434632
12.92,0.100421555
12.93,0.100408503
12.94,0.100395487
12.95,0.100382496
12.96,0.100369529
12.97,0.100356595
12.98,0.10034368
12.99,0.100330808
13,0.100317951
13.01,0.100305137
13.02,0.10029235
13.03,0.100279577
13.04,0.100266837
13.05,0.100254123
13.06,0.100241443
13.07,0.100228786
13.08,0.100216165
13.09,0.100203558
13.1,0.100190994
13.11,0.100178434
13.12,0.100165919
13.13,0.100153427
13.14,0.100140969
13.15,0.100128527
13.16,0.100116127
13.17,0.10010374
13.18,0.100091377
13.19,0.100079047
13.2,0.100066752
13.21,0.10005447
13.22,0.10004222
13.23,0.100029996
13.24,0.100017802
13.25,0.100005633
13.26,0.099993486
13.27,0.099981374
13.28,0.099969273
13.29,0.099957216
13.3,0.099945173
13.31,0.099933162
13.32,0.099921173
13.33,0.099909206
13.34,0.099897274
13.35,0.099885363
13.36,0.099873477
13.37,0.09986161
13.38,0.099849777
13.39,0.099837967
13.4,0.09982618
13.41,0.099814423
13.42,0.09980269
13.43,0.099790986
13.44,0.099779298
13.45,0.09976764
13.46,0.099756005
13.47,0.099744391
13.48,0.09973281
13.49,0.09972125
13.5,0.099709723
13.51,0.099698206
13.52,0.099686721
13.53,0.099675259
13.54,0.099663828
13.55,0.099652407
13.56,0.099641019
13.57,0.099629653
13.58,0.099618317
13.59,0.099606992
13.6,0.099595709
13.61,0.099584438
13.62,0.099573197
13.63,0.099561968
13.64,0.099550778
13.65,0.099539601
13.66,0.099528454
13.67,0.099517319
13.68,0.099506223
13.69,0.099495151
13.7,0.099484087
13.71,0.099473064
13.72,0.099462041
13.73,0.099451061
13.74,0.0994401
13.75,0.099429159
13.76,0.099418239
13.77,0.099407348
13.78,0.099396481
13.79,0.09938563
13.8,0.099374801
13.81,0.099364002
13.82,0.099353226
13.83,0.099342467
13.84,0.099331728
13.85,0.099321019
13.86,0.099310321
13.87,0.099299663
13.88,0.099289014
13.89,0.099278395
13.9,0.099267796
13.91,0.099257207
13.92,0.099246657
13.93,0.099236116
13.94,0.099225607
13.95,0.099215115
13.96,0.099204654
13.97,0.099194201
13.98,0.099183779
13.99,0.099173365
14,0.099162991
14.01,0.099152626
14.02,0.09914229
14.03,0.099131973
14.04,0.099121675
14.05,0.099111397
14.06,0.099101148
14.07,0.099090917
14.08,0.099080706
14.09,0.099070513
14.1,0.099060348
14.11,0.099050195
14.12,0.099040068
14.13,0.09902997
14.14,0.099019881
14.15,0.099009821
14.16,0.09899978
14.17,0.098989755
14.18,0.098979751
14.19,0.098969775
14.2,0.098959806
14.21,0.098949866
14.22,0.098939945
14.23,0.098930053
14.24,0.098920168
14.25,0.098910311
14.26,0.098900473
14.27,0.098890662
14.28,0.09888086
14.29,0.098871086
14.3,0.098861328
14.31,0.098851589
14.32,0.098841869
14.33,0.098831625
14.34,0.098819674
14.35,0.098807731
14.36,0.098795825
14.37,0.098783928
14.38,0.098772058
14.39,0.098760197
14.4,0.098748362
14.41,0.098736548
14.42,0.098724759
14.43,0.098712979
14.44,0.098701228
14.45,0.098689493
14.46,0.098677777
14.47,0.098666076
14.48,0.098654406
14.49,0.098642752
14.5,0.098631115
14.51,0.098619496
14.52,0.098607904
14.53,0.098596311
14.54,0.098584765
14.55,0.098573215
14.56,0.098561702
14.57,0.098550198
14.58,0.09853872
14.59,0.09852726
14.6,0.098515806
14.61,0.098504389
14.62,0.09849297
14.63,0.098481588
14.64,0.098470223
14.65,0.098458875
14.66,0.098447533
14.67,0.098436228
14.68,0.098424931
14.69,0.098413659
14.7,0.098402396
14.71,0.098391158
14.72,0.098379936
14.73,0.098368744
14.74,0.098357555
14.75,0.098346395
14.76,0.098335241
14.77,0.098324113
14.78,0.09831301
14.79,0.098301915
14.8,0.098290847
14.81,0.098279785
14.82,0.098268758
14.83,0.098257729
14.84,0.098246735
14.85,0.098235748
14.86,0.098224788
14.87,0.098213834
14.88,0.098202904
14.89,0.098191992
14.9,0.098181104
14.91,0.098170224
14.92,0.09815937
14.93,0.09814852
14.94,0.098137697
14.95,0.098126891
14.96,0.098116109
14.97,0.098105333
14.98,0.098094584
14.99,0.09808384
15,0.098073122
15.01,0.098062429
15.02,0.098051742
15.03,0.098041071
15.04,0.098030425
15.05,0.098019795
15.06,0.09800917
15.07,0.097998581
15.08,0.097987997
15.09,0.097977427
15.1,0.097966876
15.11,0.097956347
15.12,0.097945835
15.13,0.097935338
15.14,0.097924855
15.15,0.097914388
15.16,0.097903947
15.17,0.09789352
15.18,0.097883099
15.19,0.097872702
15.2,0.09786232
15.21,0.097851954
15.22,0.097841613
15.23,0.097831277
15.24,0.097820965
15.25,0.097810668
15.26,0.097800386
15.27,0.097790119
15.28,0.097779877
15.29,0.097769639
15.3,0.097759426
15.31,0.097749218
15.32,0.097739035
15.33,0.097728866
15.34,0.097718712
15.35,0.097708582
15.36,0.097698456
15.37,0.097688355
15.38,0.097678269
15.39,0.097668188
15.4,0.097658131
15.41,0.097648087
15.42,0.097638068
15.43,0.097628054
15.44,0.097618065
15.45,0.097608088
15.46,0.097598116
15.47,0.097588179
15.48,0.097578246
15.49,0.097568327
15.5,0.097558422
15.51,0.097548541
15.52,0.097538674
15.53,0.097528822
15.54,0.097518974
15.55,0.097509157
15.56,0.097499348
15.57,0.09748955
15.58,0.097479767
15.59,0.097470008
15.6,0.097460262
15.61,0.097450531
15.62,0.097440813
15.63,0.097431109
15.64,0.097421418
15.65,0.097411751
15.66,0.097402089
15.67,0.097392449
15.68,0.097382822
15.69,0.097373211
15.7,0.09736361
15.71,0.097354026
15.72,0.097344465
15.73,0.097334907
15.74,0.097325363
15.75,0.097315838
15.76,0.097306331
15.77,0.097296838
15.78,0.097287345
15.79,0.097277899
15.8,0.097268442
15.81,0.097259
15.82,0.097249573
15.83,0.097240168
15.84,0.097230773
15.85,0.097221395
15.86,0.09721202
15.87,0.097202688
15.88,0.097193339
15.89,0.097184019
15.9,0.097174716
15.91,0.097165416
15.92,0.097156139
15.93,0.097146865
15.94,0.09713762
15.95,0.097128381
15.96,0.097119156
15.97,0.097109943
15.98,0.097100754
15.99,0.097091573
16,0.097082399
16.01,0.097073236
16.02,0.097064108
16.03,0.097054977
16.04,0.097045864
16.05,0.097036763
16.06,0.097027684
16.07,0.097018609
16.08,0.097009542
16.09,0.097000501
16.1,0.096991483
16.11,0.096982456
16.12,0.096973453
16.13,0.096964469
16.14,0.096955489
16.15,0.096946523
16.16,0.096937569
16.17,0.096928648
16.18,0.096919715
16.19,0.096910808
16.2,0.096901904
16.21,0.096893031
16.22,0.09688416
16.23,0.096875298
16.24,0.096866453
16.25,0.096857628
16.26,0.096848816
16.27,0.096840003
16.28,0.096831205
16.29,0.096822439
16.3,0.096813676
16.31,0.096804913
16.32,0.09679617
16.33,0.096787462
16.34,0.096778747
16.35,0.096770042
16.36,0.09676136
16.37,0.096752686
16.38,0.096744019
16.39,0.096735371
16.4,0.096726736
16.41,0.096718112
16.42,0.096709498
16.43,0.096700898
16.44,0.09669233
16.45,0.096683754
16.46,0.096675188
16.47,0.096666633
16.48,0.096658111
16.49,0.096649591
16.5,0.096641072
16.51,0.096632572
16.52,0.096624095
16.53,0.096615621
16.54,0.09660716
16.55,0.096598719
16.56,0.096590276
16.57,0.096581857
16.58,0.09657344
16.59,0.096565055
16.6,0.096556656
16.61,0.096548284
16.62,0.096539923
16.63,0.096531582
16.64,0.096523242
16.65,0.096514911
16.66,0.096506594
16.67,0.096498308
16.68,0.096490015
16.69,0.09648174
16.7,0.096473466
16.71,0.096465225
16.72,0.096456975
16.73,0.096448755
16.74,0.096440527
16.75,0.096432327
16.76,0.096424131
16.77,0.096415957
16.78,0.096407792
16.79,0.096399625
16.8,0.096391483
16.81,0.096383343
16.82,0.096375233
16.83,0.096367122
16.84,0.09635902
16.85,0.096350922
16.86,0.096342855
16.87,0.096334788
16.88,0.096326742
16.89,0.096318694
16.9,0.096310671
16.91,0.096302657
16.92,0.096294643
16.93,0.09628664
16.94,0.096278666
16.95,0.096270694
16.96,0.096262734
